Latitude,Longitude,Sample Date,pet,ppt,tmax,soil,q,aet,def
-27.169444,29.233889,23-05-2013,78.0,9.700000000000001,26.9,22.4,0.5,14.400001,63.600002
-27.00222,28.76528,23-05-2013,85.6,4.800000000000001,26.41,18.9,0.2,8.1,77.5
-27.273889,28.49,23-05-2013,82.6,3.4000000000000004,30.51,7.5,0.2,3.7,78.9
-33.31388889,19.07472222,23-05-2013,82.6,3.4000000000000004,30.51,7.5,0.2,3.7,78.9
-28.141944,26.417778,24-05-2013,81.200005,0.4,27.8,6.7000003,0.0,0.8,80.4
-28.1175,26.719444,24-05-2013,125.4,166.60000000000002,29.56,38.9,8.3,125.4,0.0
-28.116667,26.725278,24-05-2013,75.200005,0.5,27.06,16.0,0.0,2.9,72.3
-28.96362,19.15486,25-05-2013,129.8,11.8,30.56,11.5,0.6000000000000001,12.400001,117.4
-25.99136,27.84208,27-05-2013,134.90001,48.800000000000004,29.32,10.6,2.4000000000000004,47.3,87.6
-26.45,28.085833,27-05-2013,98.0,40.800000000000004,28.84,10.7,2.0,39.7,58.3
-29.042222,24.6,27-05-2013,87.0,1.0,29.9,9.900001,0.0,1.8000001,85.200005
-30.830556,26.921389,28-05-2013,80.4,0.6000000000000001,27.88,9.2,0.0,1.2,79.200005
-24.670833,28.560833,28-05-2013,126.200005,7.7,30.019999,7.5,0.4,7.8,118.4
-25.73411,27.21422,28-05-2013,130.0,26.8,29.63,6.7000003,1.3,25.800001,104.200005
-26.861111,28.884722,28-05-2013,135.7,212.4,30.21,72.8,10.600000000000001,135.7,0.0
-27.00222,28.76528,28-05-2013,133.0,69.8,32.34,30.4,3.5,77.700005,55.3
-30.679722,26.7125,28-05-2013,87.8,41.1,28.439999,20.0,2.1,43.100002,44.7
-33.501667,21.624167,28-05-2013,87.8,41.1,28.439999,20.0,2.1,43.100002,44.7
-25.45963889,28.26430556,28-05-2013,86.200005,1.5,31.31,17.2,0.1,4.3,81.9
-29.161667,23.696389,29-05-2013,79.1,16.1,28.31,13.400001,0.8,16.9,62.2
-27.01011111,26.69808333,29-05-2013,115.8,21.6,28.039999,11.1,1.1,21.6,94.200005
-25.81048333,27.90955222,29-05-2013,157.5,70.7,31.199999,9.400001,3.5,67.9,89.6
-24.282222,28.090278,29-05-2013,165.1,31.700000000000003,32.89,8.8,1.6,30.7,134.40001
-26.648056,27.089444,29-05-2013,119.4,71.7,26.539999,11.5,3.6,87.9,31.5
-26.970278,27.211111,29-05-2013,119.4,71.7,26.539999,11.5,3.6,87.9,31.5
-26.880278,26.965,29-05-2013,119.4,71.7,26.539999,11.5,3.6,87.9,31.5
-27.3,28.586944,29-05-2013,115.200005,69.9,26.5,8.0,3.5,70.0,45.2
-26.98472222,26.63227778,29-05-2013,115.200005,69.9,26.5,8.0,3.5,70.0,45.2
-29.033333,23.983333,29-05-2013,84.6,96.30000000000001,21.58,14.900001,4.800000000000001,84.6,0.0
-22.935,28.004167,30-05-2013,84.6,96.30000000000001,21.58,14.900001,4.800000000000001,84.6,0.0
-27.273889,28.49,30-05-2013,74.1,105.80000000000001,19.71,31.300001,15.200000000000001,74.1,0.0
-27.38972222,26.46388889,30-05-2013,74.1,105.80000000000001,19.71,31.300001,15.200000000000001,74.1,0.0
-27.398611,26.614722,30-05-2013,66.1,31.3,16.289999,11.5,1.6,49.600002,16.5
-27.671111,27.236944,30-05-2013,66.1,31.3,16.289999,11.5,1.6,49.600002,16.5
-29.042222,24.6,30-05-2013,91.0,21.5,20.109999,6.2000003,1.1,22.2,68.8
-29.028629,24.638389,30-05-2013,129.6,0.8,24.96,5.1,0.0,1.9,127.700005
-29.033333,23.983333,30-05-2013,129.6,0.8,24.96,5.1,0.0,1.9,127.700005
-29.744167,29.905833,31-05-2013,154.5,41.7,26.23,4.3,2.1,40.3,114.200005
-28.404444,30.013056,03-06-2013,64.700005,3.9000000000000004,16.88,1.9,0.2,3.8,60.9
-26.73806,27.59194,03-06-2013,97.3,0.0,20.73,1.8000001,0.0,0.1,97.200005
-26.45,28.085833,03-06-2013,97.3,0.0,20.73,1.8000001,0.0,0.1,97.200005
-29.160278,26.573333,03-06-2013,118.6,41.400000000000006,22.609999,1.7,2.1,39.4,79.200005
-34.065833,20.404167,04-06-2013,140.1,87.7,25.32,1.6,4.4,83.4,56.7
-25.20639,27.558,04-06-2013,140.1,87.7,25.32,1.6,4.4,83.4,56.7
-24.69514,27.40906,04-06-2013,140.1,87.7,25.32,1.6,4.4,83.4,56.7
-28.747778,31.745833,04-06-2013,140.1,87.7,25.32,1.6,4.4,83.4,56.7
-29.380556,30.2775,04-06-2013,155.2,66.10000000000001,27.0,1.5,3.3000000000000003,62.9,92.3
-27.169444,29.233889,04-06-2013,155.2,66.10000000000001,27.0,1.5,3.3000000000000003,62.9,92.3
-26.861111,28.884722,04-06-2013,145.5,176.60000000000002,26.18,23.800001,8.8,145.5,0.0
-27.398611,26.614722,04-06-2013,150.7,80.7,28.349998,11.1,4.0,89.4,61.3
-34.031944,22.053333,04-06-2013,67.4,0.0,18.19,3.7,0.0,0.5,66.9
-34.039722,22.133333,04-06-2013,132.3,2.6,24.18,2.7,0.1,2.8,129.5
-34.075556,20.145556,04-06-2013,146.5,39.300000000000004,25.84,2.5,2.0,37.600002,108.9
-29.161667,23.696389,05-06-2013,154.3,80.9,26.82,2.3,4.0,77.0,77.3
-27.01011111,26.69808333,05-06-2013,121.200005,155.0,26.46,31.300001,13.4,121.200005,0.0
-29.140556,31.391944,05-06-2013,67.4,0.0,17.42,4.3,0.0,0.8,66.6
-24.39619444,27.08983333,05-06-2013,129.8,0.30000000000000004,25.48,3.3,0.0,0.7,129.1
-23.658056,31.05,05-06-2013,129.8,0.30000000000000004,25.48,3.3,0.0,0.7,129.1
-23.281,30.54305556,05-06-2013,153.40001,18.1,26.43,3.0,0.9,17.5,135.90001
-27.00222,28.76528,05-06-2013,141.7,185.9,24.289999,31.300001,15.9,141.7,0.0
-27.02314,28.59389,05-06-2013,141.7,185.9,24.289999,31.300001,15.9,141.7,0.0
-26.648056,27.089444,05-06-2013,121.4,65.2,26.5,5.1,3.3000000000000003,63.0,58.4
-26.970278,27.211111,05-06-2013,95.4,23.8,22.98,4.3,1.2000000000000002,23.4,72.0
-26.880278,26.965,05-06-2013,86.5,4.800000000000001,23.189999,3.8,0.2,5.1,81.4
-27.273889,28.49,05-06-2013,86.5,4.800000000000001,23.189999,3.8,0.2,5.1,81.4
-27.4275,28.525833,05-06-2013,62.9,31.0,16.91,3.3,1.6,29.9,33.0
-27.3,28.586944,05-06-2013,62.9,31.0,16.91,3.3,1.6,29.9,33.0
-26.98472222,26.63227778,05-06-2013,64.9,16.0,17.359999,3.0,0.8,15.5,49.4
-34.405833,19.600556,05-06-2013,64.9,16.0,17.359999,3.0,0.8,15.5,49.4
-28.058889,30.373611,05-06-2013,92.700005,24.8,20.609999,2.7,1.2000000000000002,23.800001,68.9
-22.769722,30.886944,06-06-2013,121.0,36.5,23.8,2.5,1.8,34.9,86.1
-28.801278,31.955389,06-06-2013,121.0,36.5,23.8,2.5,1.8,34.9,86.1
-27.937778,31.209444,06-06-2013,172.8,39.300000000000004,26.689999,2.1000001,2.0,37.5,135.3
-27.5275,30.858056,06-06-2013,181.8,27.900000000000002,29.769999,2.0,1.4000000000000001,26.6,155.2
-31.394444,20.947222,06-06-2013,181.8,27.900000000000002,29.769999,2.0,1.4000000000000001,26.6,155.2
-29.651389,22.746389,06-06-2013,118.6,49.900000000000006,27.76,21.1,2.5,83.6,35.0
-34.005833,22.351111,06-06-2013,75.1,107.9,23.08,41.0,5.4,75.1,0.0
-28.116667,26.725278,07-06-2013,72.4,135.70000000000002,19.49,57.2,47.1,72.4,0.0
-27.902778,24.615556,07-06-2013,65.0,106.80000000000001,18.619999,57.2,41.800000000000004,65.0,0.0
-25.99136,27.84208,10-06-2013,90.9,11.100000000000001,21.88,21.1,0.6000000000000001,46.7,44.2
-29.7775,29.470833,10-06-2013,111.3,6.1000000000000005,24.06,14.6,0.30000000000000004,12.3,99.0
-29.744167,29.905833,10-06-2013,131.8,41.1,25.189999,11.3,2.1,42.3,89.5
-26.45,28.085833,10-06-2013,125.6,163.10000000000002,25.14,40.600002,8.200000000000001,125.6,0.0
-27.671111,27.236944,10-06-2013,134.1,101.80000000000001,25.75,21.6,5.1000000000000005,115.700005,18.4
-29.042222,24.6,10-06-2013,117.4,141.1,28.019999,31.4,7.1000000000000005,117.4,0.0
-31.396,29.2651,10-06-2013,117.4,141.1,28.019999,31.4,7.1000000000000005,117.4,0.0
-31.554722,29.245556,10-06-2013,117.8,133.70000000000002,27.64,40.600002,6.7,117.8,0.0
-27.01011111,26.69808333,11-06-2013,75.6,9.3,23.689999,14.1,0.5,14.7,60.9
-24.183889,30.823889,11-06-2013,69.200005,48.800000000000004,20.26,11.0,2.4000000000000004,49.5,19.7
-30.733889,29.828333,11-06-2013,71.3,30.8,19.32,9.1,1.5,31.2,40.100002
-26.861111,28.884722,11-06-2013,96.3,10.200000000000001,22.3,7.8,0.5,11.0,85.3
-27.00222,28.76528,11-06-2013,107.700005,56.300000000000004,22.82,6.8,2.8000000000000003,54.5,53.2
-26.648056,27.089444,11-06-2013,110.8,151.8,23.66,40.2,7.6000000000000005,110.8,0.0
-26.970278,27.211111,11-06-2013,133.8,24.3,25.8,19.9,1.2000000000000002,43.4,90.4
-26.880278,26.965,11-06-2013,130.3,132.9,26.14,18.7,6.6000000000000005,127.4,2.9
-26.98472222,26.63227778,11-06-2013,130.3,132.9,26.14,18.7,6.6000000000000005,127.4,2.9
-28.69485,28.23487,11-06-2013,141.3,79.10000000000001,27.779999,13.5,4.0,80.4,60.9
-30.568333,29.422778,11-06-2013,128.6,93.2,29.349998,10.7,4.7,91.3,37.3
-30.570833,29.150556,11-06-2013,98.5,67.4,25.039999,18.5,3.4000000000000004,78.4,20.1
-31.104278,29.399722,11-06-2013,98.5,67.4,25.039999,18.5,3.4000000000000004,78.4,20.1
-25.45963889,28.26430556,11-06-2013,80.9,26.5,23.81,13.400001,1.3,30.300001,50.600002
-28.338333,31.373611,11-06-2013,65.5,0.0,20.01,10.6,0.0,2.8,62.7
-28.068333,31.55,11-06-2013,69.0,6.2,21.23,8.8,0.30000000000000004,7.6,61.4
-25.81048333,27.90955222,12-06-2013,100.700005,5.800000000000001,22.01,7.6,0.30000000000000004,6.7000003,94.0
-24.39619444,27.08983333,12-06-2013,114.1,1.0,23.66,6.6,0.0,1.9,112.200005
-24.058889,31.237222,12-06-2013,128.40001,73.4,24.83,5.9,3.7,70.5,57.9
-30.398056,30.601944,12-06-2013,138.2,72.60000000000001,26.07,5.3,3.6,69.5,68.700005
-27.802778,28.768333,12-06-2013,124.5,207.5,25.74,57.2,31.1,124.5,0.0
-29.033333,23.983333,12-06-2013,154.0,65.9,28.849998,21.1,3.3000000000000003,98.8,55.2
-29.615556,27.065278,12-06-2013,120.200005,152.4,27.89,45.600002,7.6000000000000005,120.200005,0.0
-28.883333,27.89,12-06-2013,113.4,75.0,26.41,22.5,3.8000000000000003,94.4,19.0
-31.031389,28.883333,12-06-2013,85.3,17.7,24.24,20.7,0.9,43.2,42.100002
-30.86013889,29.07125,12-06-2013,74.4,0.0,20.99,11.2,0.0,3.2,71.200005
-30.77586667,29.03221667,12-06-2013,92.9,32.1,22.22,9.2,1.6,32.5,60.4
-34.092222,21.295278,12-06-2013,128.2,20.700000000000003,25.519999,6.8,1.0,20.7,107.5
-28.44555556,32.325,05-09-2013,124.700005,123.4,23.82,6.1,6.2,118.0,6.7000003
-24.679167,30.8025,14-06-2013,132.6,142.20000000000002,26.49,8.6,7.1000000000000005,132.6,0.0
-29.744167,29.905833,14-06-2013,154.5,27.400000000000002,28.49,7.4,1.4000000000000001,27.2,127.3
-26.98472222,26.63227778,14-06-2013,129.40001,30.6,28.099998,6.5,1.5,30.0,99.4
-29.803611,30.516111,14-06-2013,119.9,137.4,27.81,17.2,6.9,119.9,0.0
-28.96362,19.15486,15-06-2013,84.6,10.600000000000001,23.35,12.7,0.5,14.5,70.1
-28.735556,29.820556,17-06-2013,80.5,24.900000000000002,24.99,10.2,1.2000000000000002,26.1,54.4
-32.502778,19.535833,17-06-2013,68.5,66.8,20.289999,9.400001,3.3000000000000003,64.3,4.2000003
-31.860278,18.6875,18-06-2013,66.4,69.3,19.42,9.3,3.5,65.9,0.5
-25.20639,27.558,18-06-2013,88.6,12.4,21.34,7.9,0.6000000000000001,13.2,75.4
-24.39619444,27.08983333,18-06-2013,104.700005,43.6,24.15,6.9,2.2,42.4,62.3
-24.69514,27.40906,18-06-2013,143.6,26.0,26.88,6.1,1.3,25.5,118.1
-26.73806,27.59194,18-06-2013,139.5,113.30000000000001,25.529999,5.5,5.7,108.3,31.2
-26.45,28.085833,18-06-2013,154.2,28.0,29.029999,5.0,1.4000000000000001,27.1,127.1
-33.38056,19.30167,18-06-2013,120.700005,44.900000000000006,28.119999,18.300001,2.2,74.1,46.600002
-32.595833,19.009444,18-06-2013,120.700005,44.900000000000006,28.119999,18.300001,2.2,74.1,46.600002
-29.161667,23.696389,19-06-2013,120.700005,112.7,28.26,14.1,5.6000000000000005,111.3,9.400001
-29.641944,30.6875,19-06-2013,90.200005,70.0,24.59,10.6,3.5,70.0,20.2
-25.127778,27.628889,19-06-2013,81.8,107.7,24.68,31.1,5.4,81.8,0.0
-23.838611,31.640833,19-06-2013,80.9,134.4,21.43,49.600002,35.0,80.9,0.0
-27.363611,31.783333,19-06-2013,71.5,133.6,20.38,49.600002,62.1,71.5,0.0
-26.861111,28.884722,19-06-2013,111.1,7.800000000000001,24.22,12.6,0.4,13.1,98.0
-31.5653,18.3306,19-06-2013,111.1,7.800000000000001,24.22,12.6,0.4,13.1,98.0
-32.601389,18.750556,19-06-2013,132.6,48.400000000000006,25.3,9.8,2.4000000000000004,48.8,83.8
-33.7075,18.97444444,19-06-2013,125.5,175.9,25.3,49.600002,10.600000000000001,125.5,0.0
-29.161667,23.696389,20-06-2013,134.5,98.7,25.96,23.9,4.9,119.5,15.0
-28.7115,24.07288889,20-06-2013,149.90001,49.2,29.22,14.8,2.5,55.9,94.0
-27.602222,29.942778,20-06-2013,119.0,148.5,28.289999,36.9,7.4,119.0,0.0
-29.1825,23.575556,20-06-2013,119.700005,150.5,27.92,49.600002,18.0,119.700005,0.0
-34.250556,20.9925,20-06-2013,81.5,10.9,25.09,12.6,0.5,16.0,65.5
-33.31388889,19.07472222,20-06-2013,81.5,10.9,25.09,12.6,0.5,16.0,65.5
-33.13083,18.86278,20-06-2013,79.700005,49.1,21.06,8.0,2.5,48.4,31.300001
-32.94583,18.33667,20-06-2013,106.9,67.7,22.96,6.0,3.4000000000000004,65.200005,41.7
-27.573056,24.746389,21-06-2013,110.200005,178.60000000000002,23.73,49.600002,24.700000000000003,110.200005,0.0
-28.96362,19.15486,22-06-2013,136.1,24.400000000000002,26.06,18.300001,1.2000000000000002,54.600002,81.5
-29.803611,30.516111,22-06-2013,131.90001,118.9,26.46,12.6,5.9,118.6,13.3
-25.99136,27.84208,24-06-2013,131.90001,118.9,26.46,12.6,5.9,118.6,13.3
-26.45,28.085833,24-06-2013,143.3,78.2,28.22,9.8,3.9000000000000004,77.1,66.200005
-33.501667,21.624167,24-06-2013,130.8,99.10000000000001,29.529999,8.0,5.0,95.9,34.9
-27.01011111,26.69808333,25-06-2013,100.6,85.10000000000001,25.689999,26.9,4.3,91.3,9.3
-26.861111,28.884722,25-06-2013,100.6,85.10000000000001,25.689999,26.9,4.3,91.3,9.3
-27.00222,28.76528,25-06-2013,87.200005,31.3,25.32,15.6,1.6,41.0,46.2
-26.648056,27.089444,25-06-2013,72.5,3.5,21.96,11.400001,0.2,7.5,65.0
-26.970278,27.211111,25-06-2013,77.4,10.0,22.99,9.1,0.5,11.8,65.6
-26.880278,26.965,25-06-2013,108.4,8.200000000000001,23.0,7.6,0.4,9.3,99.1
-26.98472222,26.63227778,25-06-2013,113.5,1.6,23.82,6.5,0.1,2.6000001,110.9
-29.042222,24.6,25-06-2013,128.8,86.4,24.96,5.7000003,4.3,82.8,46.0
-29.028629,24.638389,25-06-2013,140.40001,75.7,26.349998,5.1,3.8000000000000003,72.5,67.9
-29.033333,23.983333,25-06-2013,126.3,197.4,26.029999,49.600002,26.5,126.3,0.0
-29.161667,23.696389,26-06-2013,155.6,67.8,29.32,18.300001,3.4000000000000004,95.8,59.8
-25.81048333,27.90955222,26-06-2013,121.3,153.60000000000002,28.22,42.9,7.7,121.3,0.0
-28.75,30.442778,26-06-2013,115.8,75.8,26.75,18.1,3.8000000000000003,96.9,18.9
-29.161667,30.629722,26-06-2013,93.3,19.3,25.75,18.300001,1.0,49.7,43.600002
-28.141944,26.417778,26-06-2013,83.9,0.9,23.33,12.6,0.0,6.5,77.4
-28.1175,26.719444,26-06-2013,83.200005,0.4,22.81,9.8,0.0,3.3,79.9
-28.116667,26.725278,26-06-2013,100.0,41.2,23.199999,8.0,2.1,40.9,59.100002
-29.160278,26.573333,26-06-2013,128.8,22.8,25.66,6.0,1.1,22.5,106.3
-29.033333,23.983333,26-06-2013,155.2,27.200000000000003,28.92,4.7000003,1.4000000000000001,26.300001,128.90001
-27.38972222,26.46388889,27-06-2013,131.1,32.5,28.33,4.3,1.6,31.300001,99.8
-27.398611,26.614722,27-06-2013,123.200005,136.20000000000002,28.15,10.5,6.800000000000001,123.200005,0.0
-27.671111,27.236944,27-06-2013,85.5,29.400000000000002,23.92,8.5,1.5,30.0,55.5
-28.760833,17.730278,28-06-2013,86.3,27.400000000000002,26.359999,7.2000003,1.4000000000000001,27.4,58.9
-29.744167,29.905833,28-06-2013,75.700005,65.10000000000001,22.24,6.2000003,3.3000000000000003,62.8,12.900001
-28.96362,19.15486,29-06-2013,74.1,84.4,21.15,12.2,4.2,74.1,0.0
-26.73806,27.59194,01-07-2013,94.1,14.200000000000001,22.109999,9.6,0.7000000000000001,16.2,77.9
-26.45,28.085833,01-07-2013,103.9,50.6,24.32,7.9,2.5,49.7,54.2
-34.065833,20.404167,02-07-2013,144.40001,30.6,26.97,6.7000003,1.5,30.300001,114.1
-25.20639,27.558,02-07-2013,144.40001,30.6,26.97,6.7000003,1.5,30.300001,114.1
-24.69514,27.40906,02-07-2013,155.7,27.8,29.199999,5.2000003,1.4000000000000001,27.1,128.6
-28.747778,31.745833,02-07-2013,176.2,3.1,32.559998,6.2000003,0.2,3.6000001,172.6
-27.937778,31.209444,02-07-2013,176.2,3.1,32.559998,6.2000003,0.2,3.6000001,172.6
-29.380556,30.2775,02-07-2013,105.8,25.400000000000002,26.07,5.2000003,1.3,24.5,81.3
-27.169444,29.233889,02-07-2013,61.2,51.1,23.72,4.8,2.6,48.9,12.3
-26.861111,28.884722,02-07-2013,61.2,51.1,23.72,4.8,2.6,48.9,12.3
-27.398611,26.614722,02-07-2013,45.5,33.9,19.109999,43.7,1.7000000000000002,39.2,6.3
-28.69485,28.23487,02-07-2013,76.1,60.900000000000006,19.98,35.100002,3.0,66.5,9.6
-34.031944,22.053333,02-07-2013,76.1,60.900000000000006,19.98,35.100002,3.0,66.5,9.6
-34.075556,20.145556,02-07-2013,91.700005,19.0,22.119999,20.9,1.0,32.2,59.5
-29.161667,23.696389,03-07-2013,138.0,14.3,24.57,15.400001,0.7000000000000001,19.2,118.8
-27.01011111,26.69808333,03-07-2013,171.1,28.5,26.71,12.2,1.4000000000000001,30.2,140.90001
-25.127778,27.628889,03-07-2013,205.90001,13.8,29.13,10.2,0.7000000000000001,15.1,190.8
-24.39619444,27.08983333,03-07-2013,179.8,6.2,31.699999,7.7000003,0.30000000000000004,7.0,172.8
-27.00222,28.76528,03-07-2013,154.6,23.1,30.83,6.9,1.2000000000000002,22.800001,131.8
-27.02314,28.59389,03-07-2013,106.200005,50.300000000000004,26.63,6.2000003,2.5,48.5,57.7
-26.648056,27.089444,03-07-2013,106.200005,50.300000000000004,26.63,6.2000003,2.5,48.5,57.7
-26.970278,27.211111,03-07-2013,57.3,27.0,21.77,5.7000003,1.4000000000000001,26.2,31.1
-26.880278,26.965,03-07-2013,68.4,95.60000000000001,17.65,67.8,21.700000000000003,68.4,0.0
-27.273889,28.49,03-07-2013,138.40001,27.8,24.039999,22.9,1.4000000000000001,47.0,91.4
-27.4275,28.525833,03-07-2013,138.40001,27.8,24.039999,22.9,1.4000000000000001,47.0,91.4
-27.3,28.586944,03-07-2013,180.2,9.9,28.56,16.300001,0.5,16.0,164.2
-26.98472222,26.63227778,03-07-2013,206.90001,18.2,31.349998,12.8,0.9,20.800001,186.1
-34.039722,22.133333,03-07-2013,177.3,24.900000000000002,31.82,9.1,1.2000000000000002,25.2,152.1
-34.405833,19.600556,03-07-2013,164.90001,17.0,31.89,7.9,0.9,17.300001,147.6
-33.870833,20.003333,03-07-2013,104.6,29.400000000000002,26.349998,7.1,1.5,28.800001,75.8
-25.57877778,29.12747222,03-07-2013,60.600002,45.2,23.119999,6.4,2.3000000000000003,43.7,16.9
-22.769722,30.886944,04-07-2013,49.5,103.4,18.34,55.100002,5.2,49.5,0.0
-28.801278,31.955389,04-07-2013,47.100002,39.7,19.5,49.9,2.0,42.9,4.2000003
-27.5275,30.858056,04-07-2013,69.0,139.1,18.06,67.8,52.2,69.0,0.0
-26.98472222,26.63227778,04-07-2013,85.1,56.5,19.46,47.9,2.8000000000000003,73.5,11.6
-31.394444,20.947222,04-07-2013,85.1,56.5,19.46,47.9,2.8000000000000003,73.5,11.6
-34.329722,18.990278,04-07-2013,135.3,18.3,24.5,23.6,0.9,41.7,93.6
-23.281,30.54305556,05-07-2013,176.0,10.600000000000001,28.269999,16.7,0.5,17.0,159.0
-27.937778,31.209444,05-07-2013,212.8,11.200000000000001,31.14,13.0,0.6000000000000001,14.2,198.6
-29.161667,30.629722,05-07-2013,181.3,3.1,32.66,9.2,0.2,4.5,176.8
-27.902778,24.615556,05-07-2013,151.90001,38.5,29.189999,8.0,1.9000000000000001,37.7,114.200005
-25.99136,27.84208,08-07-2013,99.1,21.0,27.8,7.1,1.0,20.800001,78.3
-29.7775,29.470833,08-07-2013,99.1,21.0,27.8,7.1,1.0,20.800001,78.3
-29.987778,29.851667,08-07-2013,51.0,89.5,19.41,40.4,4.5,51.0,0.0
-29.744167,29.905833,08-07-2013,48.100002,84.4,18.699999,67.8,8.9,48.100002,0.0
-27.00222,28.76528,08-07-2013,69.3,82.80000000000001,19.98,67.8,13.5,69.3,0.0
-26.45,28.085833,08-07-2013,92.6,28.0,22.91,26.1,1.4000000000000001,68.3,24.300001
-27.01011111,26.69808333,09-07-2013,156.90001,3.3000000000000003,27.269999,17.800001,0.2,11.5,145.40001
-24.670833,28.560833,09-07-2013,173.0,28.3,27.68,13.7,1.4000000000000001,31.0,142.0
-30.733889,29.828333,09-07-2013,209.40001,2.2,30.599998,11.2,0.1,4.6,204.8
-26.648056,27.089444,09-07-2013,179.8,2.1,31.08,8.2,0.1,3.3,176.5
-26.970278,27.211111,09-07-2013,158.7,3.0,31.63,7.3,0.1,3.7,155.0
-26.880278,26.965,09-07-2013,99.200005,4.0,26.13,6.6,0.2,4.6,94.6
-26.98472222,26.63227778,09-07-2013,59.9,19.200000000000003,23.42,5.9,1.0,18.9,41.0
-29.160278,26.573333,09-07-2013,45.7,107.30000000000001,18.8,62.2,5.4,45.7,0.0
-28.883333,27.89,09-07-2013,67.9,55.7,18.35,58.3,2.8000000000000003,62.4,5.5
-31.396,29.2651,09-07-2013,89.4,22.3,22.699999,24.7,1.1,54.9,34.5
-31.554722,29.245556,09-07-2013,146.0,4.4,26.699999,17.2,0.2,11.7,134.3
-25.45963889,28.26430556,09-07-2013,177.40001,23.3,28.029999,13.3,1.2000000000000002,25.9,151.5
-28.338333,31.373611,09-07-2013,207.5,12.9,31.99,10.900001,0.6000000000000001,14.6,192.90001
-28.068333,31.55,09-07-2013,175.1,2.2,33.05,3.1000001,0.1,2.2,172.90001
-25.81048333,27.90955222,10-07-2013,157.0,10.100000000000001,31.779999,2.9,0.5,9.7,147.3
-22.225556,29.990556,10-07-2013,107.200005,23.900000000000002,26.76,2.8,1.2000000000000002,22.800001,84.4
-30.398056,30.601944,10-07-2013,72.3,50.7,20.08,16.0,2.5,55.4,16.9
-30.27402,30.69602,10-07-2013,174.6,22.5,27.449999,8.6,1.1,22.9,151.7
-28.69485,28.23487,10-07-2013,210.1,3.4000000000000004,33.37,6.7000003,0.2,4.1,206.0
-29.615556,27.065278,10-07-2013,178.8,4.4,32.219997,6.0,0.2,4.8,174.0
-30.568333,29.422778,10-07-2013,108.1,47.800000000000004,27.25,5.0,2.4000000000000004,45.9,62.2
-30.570833,29.150556,10-07-2013,61.4,23.6,22.359999,4.6,1.2000000000000002,22.800001,38.600002
-31.104278,29.399722,10-07-2013,61.4,23.6,22.359999,4.6,1.2000000000000002,22.800001,38.600002
-34.092222,21.295278,10-07-2013,50.8,71.10000000000001,19.369999,21.300001,3.6,50.8,0.0
-24.282222,28.090278,11-07-2013,45.9,62.6,17.17,34.9,3.1,45.9,0.0
-30.13573889,30.67422222,11-07-2013,64.6,81.5,17.74,47.8,4.1000000000000005,64.6,0.0
-30.160091,27.40124,11-07-2013,82.6,40.1,20.98,23.9,2.0,61.9,20.7
-30.336111,27.359444,11-07-2013,143.3,20.5,24.88,16.300001,1.0,27.1,116.200005
-31.031389,28.883333,11-07-2013,184.0,8.5,29.31,12.6,0.4,11.8,172.2
-30.86013889,29.07125,11-07-2013,184.0,8.5,29.31,12.6,0.4,11.8,172.2
-30.77586667,29.03221667,11-07-2013,209.40001,17.5,31.89,10.3,0.9,18.9,190.5
-30.830556,26.921389,12-07-2013,176.2,16.900000000000002,32.27,7.6,0.8,17.2,159.0
-31.000833,26.353056,12-07-2013,167.90001,15.3,32.26,6.7000003,0.8,15.400001,152.5
-30.160091,27.40124,12-07-2013,105.1,27.5,27.039999,6.0,1.4000000000000001,26.800001,78.3
-28.75,30.442778,13-07-2013,64.8,40.7,23.689999,5.5,2.0,39.2,25.6
-28.735556,29.820556,15-07-2013,53.600002,94.5,18.449999,41.600002,4.7,53.600002,0.0
-26.73806,27.59194,15-07-2013,48.600002,35.0,19.369999,34.2,1.8,40.7,7.9
-26.45,28.085833,15-07-2013,65.3,114.2,18.09,62.3,20.700000000000003,65.3,0.0
-33.38056,19.30167,15-07-2013,65.3,114.2,18.09,62.3,20.700000000000003,65.3,0.0
-27.01011111,26.69808333,16-07-2013,83.200005,46.800000000000004,19.539999,37.9,2.3000000000000003,69.0,14.2
-24.679167,30.8025,16-07-2013,138.5,13.4,25.31,20.6,0.7000000000000001,30.0,108.5
-25.127778,27.628889,16-07-2013,179.7,8.0,29.01,14.8,0.4,13.400001,166.3
-24.39619444,27.08983333,16-07-2013,215.6,10.100000000000001,31.699999,11.7,0.5,12.7,202.90001
-24.69514,27.40906,16-07-2013,180.40001,2.2,33.18,8.3,0.1,3.5,176.90001
-23.658056,31.05,16-07-2013,180.40001,2.2,33.18,8.3,0.1,3.5,176.90001
-27.169444,29.233889,16-07-2013,154.6,31.900000000000002,29.56,7.3,1.6,31.4,123.200005
-26.861111,28.884722,16-07-2013,101.200005,18.3,28.519999,6.5,0.9,18.2,83.0
-27.00222,28.76528,16-07-2013,71.4,37.6,23.3,5.8,1.9000000000000001,36.4,35.0
-26.648056,27.089444,16-07-2013,55.9,80.5,19.47,26.4,4.0,55.9,0.0
-26.880278,26.965,16-07-2013,49.3,76.60000000000001,18.56,49.9,3.8000000000000003,49.3,0.0
-26.98472222,26.63227778,16-07-2013,91.700005,23.1,22.98,22.4,1.2000000000000002,48.9,42.8
-28.141944,26.417778,16-07-2013,159.7,2.5,28.06,15.6,0.1,9.1,150.6
